451.84735038946366,895
451.85760436436948,878
451.86785821667894,903
451.87811194637771,869
451.88836555345159,845
451.89861903788659,891
451.90887239966844,855
451.91912563878282,890
451.92937875521585,923
451.9396317489531,857
451.94988461998048,918
451.96013736828377,883
451.970389993849,877
451.98064249666174,909
451.99089487670778,906
452.00114713397329,887
452.01139926844377,872
452.02165128010512,982
452.03190316894336,911
452.04215493494416,870
452.05240657809321,863
452.06265809837663,861
452.07290949577992,885
452.08316077028934,891
452.09341192189038,891
452.10366295056889,871
452.11391385631089,876
452.124164639102,863
452.13441529892827,911
452.14466583577541,890
452.15491624962931,884
452.16516654047564,905
452.17541670830042,870
452.18566675308955,885
452.19591667482854,906
452.20616647350357,880
452.21641614910021,904
452.22666570160447,921
452.23691513100226,843
452.24716443727914,873
452.25741362042112,889
452.267662680414,871
452.27791161724383,915
452.28816043089614,884
452.29840912135688,863
452.30865768861196,912
452.3189061326471,896
452.32915445344838,883
452.33940265100131,878
452.34965072529195,870
452.35989867630605,871
452.37014650402961,883
452.38039420844825,879
452.39064178954794,906
452.40088924731464,904
452.4111365817339,904
452.42138379279186,876
452.43163088047419,906
452.44187784476685,923
452.45212468565546,871
452.46237140312616,893
452.47261799716472,895
452.482864467757,876
452.49311081488861,891
452.5033570385458,899
452.51360313871407,866
452.52384911537945,887
452.53409496852771,907
452.54434069814477,868
452.55458630421646,920
452.56483178672875,919
452.57507714566725,864
452.58532238101793,860
452.59556749276669,932
452.60581248089932,898
452.61605734540177,939
452.6263020862599,920
452.63654670345937,899
452.64679119698621,886
452.65703556682627,891
452.66727981296543,907
452.67752393538933,892
452.68776793408409,871
452.69801180903551,889
452.7082555602293,892
452.71849918765156,916
452.72874269128812,907
452.73898607112454,910
452.74922932714696,899
452.75947245934128,933
452.76971546769312,903
452.77995835218854,873
452.79020111281341,915
452.80044374955349,932
452.8106862623946,894
452.82092865132284,902
452.83117091632374,896
452.84141305738359,879
452.85165507448789,921
452.86189696762273,889
452.87213873677376,926
452.88238038192708,888
452.89262190306846,862
452.90286330018375,862
452.91310457325881,892
452.92334572227958,879
452.93358674723186,900
452.9438276481016,880
452.95406842487461,912
452.96430907753677,862
452.97454960607405,898
452.98479001047207,911
452.99503029071695,929
453.0052704467945,889
453.0155104786906,886
453.02575038639117,905
453.03599016988193,918
453.04622982914884,924
453.05646936417781,915
453.06670877495463,878
453.07694806146543,928
453.08718722369571,926
453.0974262616316,924
453.10766517525894,900
453.1179039645636,921
453.12814262953145,904
453.13838117014836,931
453.14861958640034,908
453.158857878273,924
453.1690960457525,895
453.17933408882448,917
453.18957200747496,871
453.19980980168992,879
453.21004747145508,882
453.22028501675646,882
453.23052243757974,891
453.24075973391103,902
453.25099690573609,946
453.26123395304086,1023
453.27147087581119,1025
453.281707674033,869
453.29194434769209,890
453.30218089677447,907
453.31241732126597,910
453.3226536211526,901
453.33288979642,891
453.34312584705424,929
453.35336177304117,885
453.36359757436685,906
453.37383325101683,905
453.38406880297725,917
453.3943042302339,881
453.40453953277273,915
453.41477471057965,916
453.4250097636405,891
453.43524469194119,928
453.44547949546762,922
453.4557141742057,875
453.46594872814126,899
453.47618315726038,939
453.48641746154874,944
453.49665164099241,951
453.50688569557718,877
453.5171196252889,888
453.52735343011369,873
453.53758711003712,912
453.54782066504549,907
453.55805409512436,879
453.56828740025986,907
453.57852058043778,919
453.58875363564408,940
453.59898656586455,886
453.60921937108526,901
453.61945205129189,944
453.62968460647062,920
453.63991703660713,914
453.65014934168744,910
453.66038152169739,916
453.67061357662294,901
453.68084550645005,947
453.69107731116452,933
453.7013089907523,920
453.71154054519928,891
453.7217719744915,923
453.73200327861468,931
453.74223445755479,947
453.75246551129777,944
453.76269643982954,923
453.77292724313605,997
453.7831579212031,932
453.79338847401664,936
453.80361890156263,956
453.81384920382709,910
453.82407938079558,952
453.83430943245446,930
453.84453935878929,933
453.8547691597862,933
453.86499883543087,902
453.87522838570948,917
453.88545781060787,922
453.89568711011196,924
453.90591628420754,887
453.91614533288077,923
453.92637425611736,930
453.9366030539033,956
453.94683172622445,905
453.95706027306682,910
453.96728869441631,946
453.97751699025883,928
453.9877451605804,941
453.99797320536686,911
454.00820112460406,915
454.018428918278,954
454.02865658637455,935
454.03888412887977,912
454.04911154577934,928
454.0593388370595,905
454.069566002706,922
454.07979304270475,941
454.09001995704176,933
454.10024674570286,903
454.110473408674,941
454.12069994594128,959
454.13092635749035,941
454.14115264330735,939
454.15137880337818,977
454.16160483768863,926
454.17183074622488,921
454.18205652897262,958
454.19228218591786,910
454.20250771704661,946
454.21273312234479,908
454.22295840179822,929
454.23318355539288,911
454.24340858311484,911
454.25363348494983,932
454.26385826088386,948
454.274082910903,935
454.28430743499314,946
454.29453183314,911
454.30475610532977,902
454.31498025154815,935
454.32520427178144,914
454.33542816601528,930
454.34565193423566,934
454.35587557642862,929
454.36609909257993,1008
454.37632248267579,929
454.38654574670187,945
454.39676888464419,928
454.40699189648882,890
454.41721478222166,1017
454.42743754182862,959
454.43766017529555,944
454.44788268260851,938
454.45810506375352,958
454.46832731871643,896
454.47854944748309,947
454.48877145003956,882
454.49899332637187,921
454.50921507646575,897
454.51943670030738,903
454.52965819788255,890
454.53987956917723,913
454.55010081417748,940
454.56032193286916,938
454.57054292523816,952
454.58076379127056,964
454.59098453095231,883
454.60120514426927,927
454.6114256312074,894
454.62164599175264,1167
454.63186622589114,939
454.64208633360869,923
454.65230631489118,933
454.66252616972469,923
454.67274589809517,898
454.68296549998854,930
454.69318497539075,929
454.70340432428776,918
454.71362354666547,899
454.72384264251,938
454.73406161180725,950
454.74428045454317,937
454.75449917070358,917
454.76471776027461,923
454.77493622324226,949
454.78515455959229,893
454.79537276931092,986
454.80559085238377,909
454.81580880879721,926
454.826026638537,946
454.836244341589,931
454.84646191793928,938
454.85667936757392,961
454.8668966904786,933
454.87711388663968,954
454.88733095604277,956
454.89754789867396,975
454.90776471451932,949
454.91798140356468,952
454.92819796579607,1002
454.93841440119945,930
454.94863070976089,973
454.95884689146618,959
454.96906294630139,955
454.97927887425249,944
454.98949467530548,972
454.99971034944616,927
455.00992589666072,954
455.02014131693522,911
455.03035661025524,939
455.04057177660707,957
455.05078681597661,959
455.06100172834988,977
455.07121651371273,946
455.08143117205117,930
455.09164570335133,971
455.10186010759895,920
455.11207438478016,951
455.12228853488108,971
455.13250255788734,1160
455.14271645378517,992
455.15293022256049,977
455.16314386419936,956
455.17335737868746,936
455.1835707660112,937
455.19378402615627,921
455.20399715910867,960
455.21421016485459,894
455.22442304337983,965
455.2346357946704,956
455.24484841871225,982
455.25506091549147,986
455.26527328499412,957
455.27548552720589,977
455.28569764211306,983
455.29590962970144,941
455.30612148995709,951
455.31633322286615,975
455.32654482841417,980
455.33675630658763,942
455.34696765737215,989
455.35717888075396,956
455.36738997671904,952
455.37760094525322,939
455.38781178634264,1015
455.39802249997331,977
455.40823308613096,938
455.4184435448019,967
455.42865387597209,1013
455.43886407962731,994
455.44907415575375,952
455.45928410433726,938
455.469493925364,965
455.47970361881988,961
455.489913184691,939
455.50012262296303,954
455.51033193362241,975
455.52054111665478,974
455.53075017204634,953
455.54095909978309,950
455.551167899851,937
455.561376572236,994
455.5715851169241,958
455.58179353390153,963
455.59200182315391,975
455.60220998466758,981
455.61241801842829,981
455.62262592442227,1041
455.63283370263531,931
455.6430413530536,943
455.65324887566311,1000
455.66345627044967,985
455.67366353739959,955
455.6838706764986,954
455.694077687733,1006
455.70428457108841,960
455.71449132655107,946
455.72469795410706,968
455.73490445374222,959
455.74511082544274,1005
455.75531706919452,1010
455.76552318498352,935
455.77572917279593,972
455.78593503261754,963
455.79614076443448,956
455.80634636823282,953
455.81655184399841,949
455.82675719171738,981
455.83696241137585,952
455.84716750295962,963
455.85737246645493,1003
455.86757730184758,1005
455.87778200912356,965
455.8879865882692,978
455.89819103927033,950
455.90839536211286,947
455.91859955678297,952
455.92880362326656,995
455.93900756154977,948
455.9492113716185,943
455.959415053459,942
455.96961860705704,951
455.97982203239877,956
455.99002532947009,951
456.00022849825723,912
456.010431538746,960
456.02063445092261,945
456.03083723477295,950
456.04103989028306,943
456.05124241743897,995
456.06144481622687,969
456.07164708663265,948
456.08184922864223,961
456.09205124224184,973
456.10225312741738,926
456.11245488415489,977
456.12265651244059,945
456.13285801226021,951
456.14305938359996,938
456.15326062644584,965
456.16346174078382,967
456.17366272659996,984
456.18386358388045,975
456.19406431261115,952
456.20426491277817,955
456.21446538436754,913
456.22466572736522,954
456.23486594175722,926
456.24506602752979,895
456.25526598466882,951
456.26546581316029,954
456.27566551299032,993
456.28586508414503,958
456.29606452661034,936
456.30626384037231,927
456.31646302541685,957
456.32666208173026,933
456.33686100929845,917
456.34705980810736,935
456.35725847814342,941
456.36745701939219,961
456.37765543183991,961
456.38785371547272,939
